gene_id	gene_short_name	E12.5_PFL_WT_RNAseq_rep1	E12.5_PFL_WT_RNAseq_rep2	E12.5_PFL_WT_RNAseq_rep3	E12.5_PFL_DelCBS1.2_RNAseq_rep1	E12.5_PFL_DelCBS1.2_RNAseq_rep2	E12.5_PFL_DelCBS1.2_RNAseq_rep3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000028081	Rps3a1	36.3777451608059	1153.94743465422	1230.42443520338	30.4556913373598	19.5563738971568	16.960352239442	414.620338748727	5.17668679985684	1.18689960094523	4.36152038111243	1.29161761934353e-05	0.000718737950861525
ENSMUSG00000028222	Calb1	23.8728952617789	47.1739517311475	23.7380919974928	95.5678590241291	87.4890411188595	70.519359311364	58.0601997407953	-1.40396418267596	0.323804422090379	-4.33584005311728	1.45204504238174e-05	0.000788771610522369
ENSMUSG00000022296	Baalc	110.270040018693	134.264324157881	122.646808653713	244.695726951891	217.17867854211	175.852073219477	167.484608590628	-0.790376282395762	0.183821692775029	-4.29968993574151	1.71037236535913e-05	0.000891749107029082
ENSMUSG00000045954	Cavin2	179.615116731479	220.44750520517	183.970212980569	349.715352253132	287.169911437198	283.862737481187	250.796806014789	-0.652306775879176	0.151880646403974	-4.29486436437833	1.74800173120526e-05	0.000906378624942
ENSMUSG00000028024	Enpep	11.3680453627518	19.9582103477932	12.8581331653086	46.2086351325459	49.4055761612383	50.8810567183259	31.7799428146606	-1.71571705430208	0.404766757134499	-4.23877955405309	2.24738204956937e-05	0.00113942269913167
ENSMUSG00000046794	Ppp1r3b	206.898425602084	283.043710386885	310.573370300531	426.379678723038	438.47448843099	371.342449031993	339.452020412587	-0.621624232274849	0.146747899747489	-4.23600087868028	2.27535886015679e-05	0.00114935008991463
ENSMUSG00000026413	Pkp1	123.911694453995	230.426610379066	140.450377651832	317.159268409747	278.935648743658	277.614186656129	228.082964382405	-0.812699452428915	0.193151334685569	-4.2075787555489	2.5812145789031e-05	0.00128022631777553
ENSMUSG00000028845	Tekt2	176.204703122654	196.860529339596	139.46129048527	253.09729697599	279.96493158035	287.433337952648	222.170348242751	-0.67853212353169	0.161317461554801	-4.2061914252301	2.59710276207132e-05	0.00128345630722001
ENSMUSG00000053702	Nebl	227.360907255037	319.331365564691	237.380919974928	402.225164903752	412.742417513678	375.80569962132	329.141079138901	-0.597682117891949	0.142278453213538	-4.20079150702405	2.65983452582942e-05	0.00130972931021866
ENSMUSG00000028328	Tmod1	178.478312195204	201.396486236822	143.417639151519	289.854165831425	257.320709173116	285.648037716918	226.019225050834	-0.669317593613808	0.159626299693467	-4.19302830986568	2.75255077050693e-05	0.00135052571675517
ENSMUSG00000008482	Rnf151	28.4201134068796	10.8862965533417	23.7380919974928	1.05019625301241	1.02928283669246	0	10.8539968412365	4.98038803209561	1.19019510793108	4.18451394977838	2.85776898857804e-05	0.0013866802153232
ENSMUSG00000042045	Sln	159.152635078526	137.893089675662	106.821413988718	223.691801891643	223.354375562265	224.055179584207	179.161415963503	-0.736272162863324	0.176029742338674	-4.18265773204829	2.8812098842746e-05	0.00138876345443081
ENSMUSG00000002565	Scin	218.266470964836	196.860529339596	205.730130644938	341.313782229033	329.370507741589	272.258285948937	260.633284478155	-0.602471064726137	0.144975594652638	-4.15567231277552	3.24332396759504e-05	0.00153625819350895
ENSMUSG00000031073	Fgf15	40.9249633059067	21.7725931066834	46.4870968284234	3.15058875903722	3.08784851007739	13.3897517679805	21.4688070463514	2.4360581572916	0.587598727316948	4.14578528516383	3.3865106120547e-05	0.00159305648688717
ENSMUSG00000021697	Depdc1b	323.989292838428	353.804637983606	299.693411468347	186.934933036209	168.802385217564	257.083233945226	265.05131574823	0.669820933472905	0.162099123705123	4.13216875059354	3.59356431248521e-05	0.00166753565673254
ENSMUSG00000027376	Prom2	55.7034222774841	51.7099086283732	65.2797529931052	119.722372843414	99.8404351591691	123.185716265421	85.9069346944945	-0.990813839620251	0.239766351255123	-4.13241405407207	3.58973011984475e-05	0.00166753565673254
ENSMUSG00000035258	Abi3bp	27.2833088706044	76.2040758733921	44.508922495299	130.224335373539	126.601788913173	96.4062127294597	83.5381073759111	-1.23833186606718	0.30109033114417	-4.11282508263023	3.90846527467177e-05	0.00177162189221794
ENSMUSG00000005220	Corin	161.426244151076	212.282782790164	109.788675488404	274.101222036238	286.140628600505	273.150936066802	219.481748188865	-0.78247908508892	0.190420258787754	-4.1092218342224	3.96994586682897e-05	0.00179355079112283
ENSMUSG00000102692	Dchs2	86.3971447569141	113.398922430643	106.821413988718	158.579634204874	182.183062094566	189.241824987458	139.437000410529	-0.785771699600656	0.191958344703436	-4.09344902830155	4.25003538397691e-05	0.00191377415694934
ENSMUSG00000025422	Agap2	156.879026005976	114.306113810088	127.592244486524	222.64160563863	222.325092725572	204.416876991169	174.693493276327	-0.708441941770303	0.174162669044604	-4.06770260042851	4.74789231482858e-05	0.00210473448855548
ENSMUSG00000004044	Cavin1	841.235356843637	1085.90808119584	681.481057761356	1491.27867927762	1465.69875945007	1552.31855496787	1186.32008158273	-0.789162637197362	0.195074655939637	-4.04543908277638	5.22251452915454e-05	0.00226955559966973
ENSMUSG00000020524	Gria1	28.4201134068796	55.3386741461538	28.6835278303038	86.1160927470174	78.2254955886273	105.332713908113	63.6861029378492	-1.25182290734706	0.309889379784562	-4.03957989208066	5.35470265015335e-05	0.00231231938731701
ENSMUSG00000030518	Fam189a1	48.882595059833	87.9975638061789	64.290665826543	132.324727879563	136.894617280098	125.863666619017	99.3756394118721	-0.962789187985026	0.238783412020646	-4.03206060185529	5.52899243482384e-05	0.00236519929500948
ENSMUSG00000073411	H2-D1	70.4818812490615	78.0184586322823	84.072409157787	127.073746614501	132.777485933328	160.677021215766	108.850167133788	-0.85473001897654	0.214079687776851	-3.9925787815399	6.53586081349333e-05	0.00271119389927001
ENSMUSG00000030470	Csrp3	113.680453627518	115.213305189533	79.126973324976	182.734148024159	185.270910604644	164.247621687228	140.04556874301	-0.788707613011695	0.19769047342819	-3.98960860042752	6.61824125977426e-05	0.00272882845195933
ENSMUSG00000022044	Stmn4	14.7784589715774	10.8862965533417	14.836307498433	60.9113826747196	49.4055761612383	27.6721536538264	29.7483625855227	-1.76929999129295	0.445842182415087	-3.96844457765035	7.23432772413076e-05	0.00291266800634194
ENSMUSG00000021388	Aspn	119.364476308894	172.366362094577	86.0505834909114	438.982033759186	349.956164475438	241.908181941515	234.771300345087	-1.4460860003315	0.369328447823065	-3.91544710096168	9.02368288557188e-05	0.00346980884889307
ENSMUSG00000020173	Cobl	118.227671772619	143.336237952333	120.668634320588	202.687876831395	179.095213584489	244.586132295111	168.100294459422	-0.711976996185891	0.1827408688314	-3.89610162597384	9.7753384844704e-05	0.00373783822664568
ENSMUSG00000089661	Mia	151.1950033246	209.561208651828	154.297597983703	294.054950843474	269.672103213426	245.478782412976	220.709941071668	-0.64565704286643	0.165940665152936	-3.89089101379323	9.9876788921929e-05	0.00380031689046657
ENSMUSG00000003279	Dlgap1	120.50128084517	148.779386229004	136.494028985584	234.193764421767	191.446607624798	220.484579112746	175.316607869845	-0.667548176260135	0.171902675795174	-3.88329136339643	0.000103051958912597	0.00387548974053446
ENSMUSG00000024659	Anxa1	114.817258163794	224.983462102396	149.352162150892	288.803969578412	284.08206292712	257.975884063091	220.002466497617	-0.75600894585506	0.194827672737418	-3.88039817564306	0.000104285597925865	0.00390747813909065
ENSMUSG00000032011	Thy1	25.0096997980541	56.2458655255989	42.5307481621746	99.7686440361787	82.3426269353972	95.5135626115943	66.901857844833	-1.1512979850088	0.296729308496264	-3.87996046242698	0.000104473445752588	0.00390747813909065
ENSMUSG00000018893	Mb	44.3353769147322	70.7609275967212	37.5853123293636	132.324727879563	102.928283669246	91.0503120222675	79.8308234019824	-1.08553603350684	0.280161564545035	-3.87467865290401	0.000106765493233196	0.00396503983316837
ENSMUSG00000090066	1110002E22Rik	171.657484977553	188.69580692459	123.635895820275	261.49886700009	255.262143499731	248.156732766572	208.151155164802	-0.65922350274094	0.17021919105218	-3.87279189065619	0.000107595696913388	0.00398074998661452
ENSMUSG00000053519	Kcnip1	19.3256771166781	11.7934879327869	15.8253946649952	49.3592238915832	44.259161977776	42.8472056575376	30.5683585402262	-1.55052988876434	0.405156421019065	-3.82699078263253	0.000129719370312546	0.00460033279846745
ENSMUSG00000091345	Col6a5	192.119966630506	78.9256500117275	134.515854652459	270.950633277201	198.651587481646	279.39948689186	192.4271964909	-0.89409237095606	0.234613099220867	-3.8109226378462	0.000138449093032247	0.00487205561572859
ENSMUSG00000046834	Krt1	51.1562041323833	58.0602482844892	64.290665826543	132.324727879563	104.986849342631	95.5135626115943	84.3887096795341	-0.934329740763562	0.246497568588143	-3.79042173160205	0.000150391717932897	0.00519876824945309
ENSMUSG00000002020	Ltbp2	46.6089859872826	76.2040758733921	19.781743331244	126.023550361489	117.338243382941	97.298862847325	80.5425769639456	-1.24881709961321	0.331513906179851	-3.76701271450046	0.000165212589894624	0.00564230322440961
ENSMUSG00000078307	AI593442	3.41041360882555	18.1438275889029	3.9563486662488	27.3051025783226	49.4055761612383	36.5986548324801	23.136653906003	-2.11506620103818	0.564972790907351	-3.74366028785452	0.000181358816985459	0.0060998055177247
