gene_id	gene_short_name	E12.5_DFL_WT_RNAseq_rep1	E12.5_DFL_WT_RNAseq_rep2	E12.5_DFL_WT_RNAseq_rep3	E12.5_DFL_DelCBS1_RNAseq_rep1	E12.5_DFL_DelCBS1_RNAseq_rep2	E12.5_DFL_DelCBS1_RNAseq_rep3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000025932	Eya1	166.400021649627	213.572289598332	205.876185941977	122.031888395108	153.863130634566	209.697919971988	178.573572698599	0.266835998069277	0.208910447139649	1.27727455339228	0.201505334172359	0.999970709381425
ENSMUSG00000025933	Tmem14a	48.407279025346	58.0584864927505	53.7464379229054	63.2757939826486	61.9323293120264	46.4941089530652	55.3190726147903	-0.0975250099573637	0.301652052038717	-0.323302988652788	0.746465790821649	0.999970709381425
ENSMUSG00000025934	Gsta3	7.05939485786296	8.29406949896435	12.753392049503	10.1693240329257	6.77384851850288	8.53973429750177	8.9316272092101	0.151232042040889	0.729031603726223	0.207442367749097	0.835664397457047	0.999970709381425
ENSMUSG00000025937	Lactb2	174.467901487185	203.204702724627	181.280358417935	170.618658774642	163.54005708957	173.641264049203	177.792157090527	0.137915369722494	0.169916435434769	0.811665860160067	0.416983389056056	0.999970709381425
ENSMUSG00000025938	Slco5a1	42.3563691471778	74.6466254906792	45.5478287482249	89.2640665112365	53.2230955025227	57.8804213497342	60.4864011249292	-0.299387519164709	0.331192846456165	-0.903967348232974	0.366012715371228	0.999970709381425
ENSMUSG00000025939	Ube2w	452.809755882924	484.166307002044	410.841415308989	455.359731696561	424.817071374681	460.196792698706	448.031845660651	0.00710124498589789	0.116797755620999	0.0607994986559584	0.951518889599028	0.999970709381425
ENSMUSG00000025940	Tmem70	405.410961837273	495.57065256312	454.567330907284	471.178680192223	453.847850739693	476.327401927321	459.483813027819	-0.0480644447462261	0.117211271931546	-0.410066744897168	0.681756986605917	0.999970709381425
ENSMUSG00000025949	Pikfyve	760.39767468981	860.509710517552	773.402132144859	779.648175857635	751.89718555382	780.911258538217	784.461022883649	0.0498284444546314	0.0925857643018498	0.53818688899278	0.59044803068766	0.999970709381425
ENSMUSG00000025950	Idh1	1969.57116534377	1939.77550407029	2149.85751691621	2042.90420572551	1739.91137660974	1881.58812354956	1953.93464870251	0.0983621202997345	0.0784751717897794	1.25341707518944	0.210053960502835	0.999970709381425
ENSMUSG00000025956	Mettl21a	274.307914476961	242.601532844707	265.999319889633	298.300171632486	255.470858412109	295.095262947005	271.962510033817	-0.115321993839109	0.143884654181547	-0.801489182394677	0.422848504111726	0.999970709381425
ENSMUSG00000025959	Klf7	409.444901756052	403.299129387142	384.423674635018	349.146791797115	419.978608147179	404.21409008175	395.084532634043	0.0265971372710768	0.123455659676549	0.215438784586795	0.829425234139758	0.999970709381425
ENSMUSG00000025962	Fastkd2	460.877635720482	512.158791561049	484.628897881113	448.580182341277	472.234011004201	481.071698759266	476.591869544565	0.0552755417952754	0.110014664673303	0.502437942790814	0.615359494736936	0.999970709381425
ENSMUSG00000025964	Adam23	185.561236263826	214.609048285703	139.376355969568	172.878508559736	168.378520317072	162.254951652534	173.843103508073	0.0975062051641698	0.192627254829429	0.506191116363628	0.612722490786373	0.999970709381425
ENSMUSG00000025967	Eef1b2	8180.83015528348	7560.04434830601	8421.79353554678	8611.15760610295	8442.15063934559	8312.00804956839	8254.6640556922	-0.0698307147227297	0.056001230106827	-1.2469496578829	0.212415957041847	0.999970709381425
ENSMUSG00000025968	Ndufs1	2227.74332014561	2242.50904078249	2297.43248206046	2328.77520353998	2161.82537004792	2236.46152657907	2249.12449052592	0.00928145788568273	0.0639842547138232	0.145058466761785	0.88466471009587	0.999970709381425
ENSMUSG00000025969	Nrp2	9587.6667019576	6945.24644669528	9277.18175943845	7903.82462336834	9169.8555087619	8600.46129695067	8580.70605619537	0.00762124895654762	0.157399742575843	0.0484197040721037	0.961381756142657	0.999970709381425
ENSMUSG00000025971	Maip1	426.589146410862	381.52719695236	428.149590233314	418.0722102425	337.724733279644	351.077965563962	390.52347378044	0.162451115991747	0.129274323118233	1.25663868951895	0.208884498306588	0.999970709381425
ENSMUSG00000025978	Rftn2	1068.99407847639	1092.74365648855	967.435882612297	1056.47977453172	965.757260209411	1026.66583443299	1029.67941445856	0.0373000373910582	0.0864961683171595	0.431233407407001	0.66629866520436	0.999970709381425
ENSMUSG00000025980	Hspd1	2861.07188739389	2760.88838446776	3130.95774815298	3008.98998885345	3033.71644364379	2686.2208662475	2913.6408864599	0.00463460801362615	0.0728475214153817	0.0636206685358488	0.949272273968285	0.999970709381425
ENSMUSG00000025981	Coq10b	162.366081730848	222.903117784667	161.239313768716	180.787982807568	145.153896825062	165.101529751701	172.92532044476	0.154425124422089	0.192618391403161	0.801715367349675	0.422717624410168	0.999970709381425
ENSMUSG00000025982	Sf3b1	10783.7298878755	11562.9696402437	10813.9655014036	10530.8999985408	10239.1558820399	10557.009310445	10747.9550367581	0.0820124851842022	0.0510669227444048	1.6059805599543	0.108278181355059	0.999970709381425
ENSMUSG00000025983	Ccdc150	37.3139442487042	23.8454498095225	25.5067840990059	22.5984978509459	36.7723205290157	15.1817498622254	26.8697910665699	0.215645654924536	0.465893693892049	0.462864506971633	0.643461489859221	0.999970709381425
ENSMUSG00000025986	Slc39a10	2193.45483083599	2111.8774461738	2425.87735913046	2080.19172717957	2092.15149957189	2083.69516859043	2164.54133858036	0.106163831191728	0.0709401053002205	1.49652767982849	0.134516200307161	0.999970709381425
ENSMUSG00000025993	Slc40a1	193.629116101384	179.359252915104	163.061226918645	206.776255336155	170.313905608073	162.254951652534	179.232451421982	-0.00684953967145706	0.178071408541405	-0.0384651288354606	0.969316834054949	0.999970709381425
ENSMUSG00000025995	Wdr75	1335.23411311579	1400.66098663761	1355.50338354717	1465.51258563384	1437.02357856811	1360.66433140195	1392.43316315075	-0.0589594302874364	0.0736657322159841	-0.800364409798717	0.423499695063168	0.999970709381425
ENSMUSG00000025997	Ikzf2	125.052137482144	157.587320480323	137.554442819639	151.409935601338	140.31543359756	156.561795454199	144.7468442392	-0.0939044755322102	0.190719625997557	-0.492369230702105	0.622458346922448	0.999970709381425
ENSMUSG00000026000	Lancl1	1105.2995377454	1066.82468930429	1032.11379943478	1015.80247840002	1170.9081010555	1094.983708813	1080.9887191255	-0.0357065018035377	0.085121093343789	-0.419478890612054	0.674866178957185	0.999970709381425
ENSMUSG00000026003	Acadl	917.721331522185	928.935783884008	891.826486890243	877.95164150925	1001.56188809293	873.899476444348	915.316101390493	-0.00863550951278697	0.0898851125646854	-0.0960727451564625	0.923462797371608	0.999970709381425
ENSMUSG00000026004	Kansl1l	750.312824892863	903.016816699744	713.278998197202	752.5299784365	641.580223966773	742.956883882654	750.612621012623	0.146879951526469	0.111868806699598	1.3129661061004	0.189194369489442	0.999970709381425
ENSMUSG00000026014	Raph1	1076.05347333425	1186.0519383519	1048.51101778414	1041.79075092861	986.07880576492	1002.94435027326	1056.90505607285	0.127265415529964	0.084390965001405	1.50804550614921	0.131542880701722	0.999970709381425
ENSMUSG00000026017	Carf	240.019425167341	284.071880339529	253.24592784013	224.855053616912	234.1816202111	230.572826032548	244.49112220126	0.171716451422844	0.148250767312233	1.15828372787569	0.246748269598925	0.999970709381425
ENSMUSG00000026018	Ica1l	15.1272746954206	30.0660019337458	20.041044649219	21.4685729583986	16.450774973507	15.1817498622254	19.7225698454194	0.299804706046813	0.511152550727174	0.586526870736156	0.557521509689925	0.999970709381425
ENSMUSG00000026019	Wdr12	554.66673883209	591.989210488581	667.731169448977	575.131770306574	566.100197617741	605.372275756236	593.498560408367	0.0557070825914225	0.107286298207755	0.519237624207597	0.603595044893341	0.999970709381425
ENSMUSG00000026020	Nop58	3139.41374178963	3254.38551965614	3332.27915122013	3457.57017119473	3233.06112861688	3173.93458057149	3265.10738217483	-0.0197771809892437	0.0616570600976506	-0.320761011925012	0.748391507346293	0.999970709381425
ENSMUSG00000026021	Sumo1	640.38796210614	663.525559917148	690.505083823089	624.848465578655	648.354072485276	641.428931679022	651.508345931555	0.0589397554799587	0.0953285728202037	0.618280057450595	0.536390745346837	0.999970709381425
ENSMUSG00000026024	Als2	786.618284161873	711.216459536193	738.785782296208	734.451180155743	728.67256206181	751.496618180156	741.87348106533	0.0141786419769544	0.0919157855380055	0.154256876487138	0.877407197846705	0.999970709381425
ENSMUSG00000026027	Stradb	368.097017588569	390.858025138695	306.992365763036	364.965740292777	322.241650951637	313.123590908398	344.379731773852	0.0917416238058988	0.138917391962345	0.660404161854453	0.508994502118709	0.999970709381425
ENSMUSG00000026028	Trak2	996.383159938372	1092.74365648855	953.771533987829	1031.62142689568	967.692645500412	985.86488167826	1004.67955074818	0.0274611855580942	0.0867074515153861	0.316710791035315	0.751463059944683	0.999970709381425
ENSMUSG00000026029	Casp8	362.0461077104	376.343403515508	329.766280137148	355.926341152399	354.175508253151	331.151918869791	351.568259939733	0.0363427199036225	0.12624839920548	0.287866777973729	0.773448718281594	0.999970709381425
ENSMUSG00000026031	Cflar	647.447356964003	723.65756378464	541.108205528912	557.052972025817	661.901769522282	618.656306885684	624.970695785223	0.0549881542125487	0.121163707161593	0.453833540593242	0.649948640718316	0.999970709381425
ENSMUSG00000026032	Ndufb3	453.818240862619	387.747749076584	386.245587784947	394.343787499007	401.592447882671	385.236902753969	401.497452643299	0.0554929228684361	0.122065043993219	0.454617645257383	0.649384338083574	0.999970709381425
ENSMUSG00000026035	Ppil3	433.648541268725	500.754445999973	462.765940081965	471.178680192223	451.912465448692	466.83880826343	464.516480209168	0.00747626105853861	0.112541354480788	0.0664312340386388	0.94703450395082	0.999970709381425
ENSMUSG00000026036	Nif3l1	988.315280100815	1055.42034374321	1046.68910463421	1160.43286464607	1062.52652475945	1071.26222465328	1064.10772375617	-0.0911841392609945	0.0822673892318382	-1.10838741951599	0.267694535720441	0.999970709381425
ENSMUSG00000026037	Orc2	1319.09835344068	1284.5440136521	1275.3392049503	1257.60640540514	1230.90504507652	1170.89245812413	1256.39758010815	0.0845102720322338	0.0753881746922134	1.12100170056197	0.26228713854891	0.999970709381425
ENSMUSG00000026042	Col5a2	5828.03469765572	6409.2422053247	5897.53286632016	6388.59534246242	5540.04039548986	5200.69818717858	5877.35728240524	0.0826476546979553	0.0748620928066327	1.10399872084037	0.269593692574188	0.999970709381425
ENSMUSG00000026043	Col3a1	7773.40222348682	6852.9749235193	7352.33051653846	8004.38793880505	7594.45188188723	7124.03612284925	7450.26393451435	-0.0477704002334243	0.0641873755150662	-0.74423357942422	0.456735176429783	0.999970709381425
ENSMUSG00000026047	Poglut2	1073.02801839517	1190.19897310138	1118.6546740564	1119.75556851437	1082.84807031496	1067.46678718772	1108.65868192834	0.0487380136515666	0.080820815241225	0.603037887035646	0.546483485236708	0.999970709381425
ENSMUSG00000026048	Ercc5	867.29708253745	899.906540637632	873.607355390954	916.369087855858	821.57105602985	947.910507022696	887.77693824574	-0.024283366433839	0.0899991520937187	-0.269817724599806	0.787300486134899	0.999970709381425
ENSMUSG00000026049	Tex30	297.503069009939	348.350918956503	330.677236712113	289.260772492108	288.372408359123	285.606669283115	306.628512468817	0.177985187332865	0.133838716305999	1.32984828490085	0.183568263348428	0.999970709381425
ENSMUSG00000026058	Khdrbs2	11.0933347766418	23.8454498095225	17.3081749243255	16.9488733882095	15.4830823280066	13.2840311294472	16.3271577260255	0.194102545248695	0.55524803778066	0.349578084101886	0.726655360755658	0.999970709381425
ENSMUSG00000026064	Ptp4a1	192.620631121689	187.653322414069	152.129748019071	170.618658774642	177.087754126575	164.152670385312	174.04379747356	0.0549650261791926	0.177189870923773	0.31020410982092	0.756405745401149	0.999970709381425
ENSMUSG00000026068	Il18rap	5.04242489847354	11.404345561076	6.37669602475149	6.77954935528378	6.77384851850288	4.74429683194543	6.85352686500552	0.318297940210514	0.836396065925844	0.380558868193833	0.703530607024827	0.999970709381425
ENSMUSG00000026069	Il1rl1	16.1357596751153	7.25731081159381	4.55478287482249	5.64962446273648	9.67692645500412	5.69315619833451	8.16126007960113	0.402115843443969	0.80829159224893	0.497488588648005	0.618844548043678	0.999970709381425
ENSMUSG00000026072	Il1r1	89.7551631928291	109.896420861278	68.3217431223374	126.551587965297	94.8338792590404	109.118827134745	99.7462702559211	-0.303701778899382	0.247765951786247	-1.22576075005411	0.220288721522359	0.999970709381425
ENSMUSG00000026074	Map4k4	9517.07275337897	10515.8433659994	10061.5153704829	10391.9192367575	10066.9065911408	10335.9250780763	10148.1970659726	-0.0331703352556269	0.0536660846283232	-0.618087484588371	0.536517671779239	0.999970709381425
ENSMUSG00000026078	Pdcl3	877.381932334397	914.42116226082	846.278658142019	872.302017046513	855.440298622364	873.899476444348	873.287257475077	0.0196448901387749	0.0853047743305581	0.230290629017439	0.81786594190495	0.999970709381425
ENSMUSG00000026080	Chst10	362.0461077104	368.049334016543	331.588193287077	366.095665185324	354.175508253151	352.97568429674	355.821748791539	-0.0160520472255683	0.123529897269542	-0.129944633488546	0.896610231217968	0.999970709381425
ENSMUSG00000026082	Rev1	1016.55285953227	1125.91993448441	996.586493011161	1083.59797195286	1043.17267184944	1076.00652148522	1056.97274205256	-0.0294087645561621	0.0838889071505912	-0.350567977997016	0.725912483515844	0.999970709381425
ENSMUSG00000026083	Eif5b	2928.64038103343	2806.50576671206	2896.8419083871	2975.09224207703	2724.05479708366	2631.18702299693	2827.0536863817	0.0520749653423839	0.0661503676177236	0.787221102735513	0.431152445944002	0.999970709381425
ENSMUSG00000026087	Mrpl30	611.141897694994	751.650048343645	613.984731526072	672.305311065642	751.89718555382	663.252697105971	677.371978548357	-0.079825509248865	0.110810712539643	-0.720377185737412	0.471292792886122	0.999970709381425
ENSMUSG00000026088	Mitd1	225.900635451615	241.564774157337	189.478967592616	215.815654476534	253.535473121108	211.595638704766	222.981857250662	-0.0543032444806993	0.164526731780165	-0.330057273326607	0.741356686724596	0.999970709381425
ENSMUSG00000026090	2010300C02Rik	30.2545493908413	39.3968301200807	42.8149590233314	50.8466201646284	35.8046278835152	46.4941089530652	40.9352825892437	-0.238994825506898	0.353280316655445	-0.676501956773294	0.498722004095762	0.999970709381425
ENSMUSG00000026094	Stk17b	277.333369416045	407.446164136624	315.190974937716	371.745289648061	208.053918782589	301.737278511729	313.584499238794	0.183765863278533	0.194189613210539	0.946321794664143	0.34398448030627	0.999970709381425
ENSMUSG00000026095	Asnsd1	1313.04744356251	1292.83808315107	1269.87346550051	1411.27619079157	1211.55119216652	1240.15919187053	1289.79092784045	0.00586437128491457	0.0822734419565947	0.0712790317926465	0.943175682980908	0.999970709381425
ENSMUSG00000026096	Osgepl1	145.221837076038	195.947391913033	211.341925391764	197.736856195777	131.606199788056	203.055904407264	180.818352461989	0.0558710288643759	0.209777325100508	0.26633492841806	0.789981275234954	0.999970709381425
ENSMUSG00000026097	Ormdl1	458.860665761092	428.181337884035	415.396198183811	435.021083630709	377.400131745161	404.21409008175	419.84558454776	0.0992383275710124	0.118705457542282	0.836004760233238	0.403152225096159	0.999970709381425
ENSMUSG00000026098	Pms1	472.979455476818	503.864722062085	392.622283809699	390.954012821365	379.335517036162	440.270746004536	430.004456201777	0.175823438562055	0.129964407769875	1.3528583831458	0.176100876871588	0.999970709381425
ENSMUSG00000026100	Mstn	13.1103047360312	6.22055212422327	3.64382629985799	3.38977467764189	7.7415411640033	4.74429683194543	6.47504930561718	0.519828073891483	0.899536001365057	0.577884679548831	0.563341979420617	0.999970709381425
ENSMUSG00000026102	Inpp1	300.528523949023	334.873056020686	300.615669738284	341.237317549284	296.113949523126	265.680622588944	306.508189894891	0.0537219771830614	0.142642658313024	0.376619293403593	0.706456547747434	0.999970709381425
ENSMUSG00000026103	Gls	1793.08629389719	1944.95929750714	1587.79731016312	1708.44643753151	1550.24361809166	1661.45275054729	1707.66428462299	0.11398690318468	0.0847671737290387	1.34470571767609	0.178720287474146	0.999970709381425
ENSMUSG00000026104	Stat1	485.081275233155	406.409405449253	425.416720508421	388.69416303627	392.883214073167	396.623215150638	415.851332241817	0.160251676040661	0.120221681231412	1.33296818343603	0.182542245135245	0.999970709381425
ENSMUSG00000026107	Nabp1	86.729708253745	83.9774536770141	73.7874825721243	71.1852682304797	73.5446410580313	62.6247181816796	75.3082119955123	0.237334555502998	0.255497964130873	0.928909771591874	0.352935848493616	0.999970709381425
ENSMUSG00000026110	Mgat4a	326.749133421086	409.519681511365	298.793756588355	401.12333685429	353.20781560765	344.435949999238	355.638278996997	-0.0864318086636251	0.1448618730185	-0.596649807590068	0.550741209918009	0.999970709381425
ENSMUSG00000026111	Unc50	587.946743162015	540.151276120054	553.861597578415	540.104098637608	596.098669628254	503.844323552604	553.667784779825	0.036345561422797	0.108631418018877	0.334576884713785	0.737944284241966	0.999970709381425
ENSMUSG00000026112	Coa5	1562.1432335471	1509.52064881151	1601.46165878759	1477.94175945186	1464.11897264212	1528.61243925282	1523.96645208217	0.0640471022666335	0.0706903567959661	0.906023185757754	0.364923580463597	0.999970709381425
ENSMUSG00000026113	Inpp4a	424.572176451472	447.879752944075	438.170112557924	466.658980622034	415.140144919677	432.679871073423	437.516839761434	-0.00304367202073013	0.113931132943997	-0.0267150158352789	0.97868703650242	0.999970709381425
ENSMUSG00000026116	Tmem131	2839.8937028203	3131.01123585904	3177.41653347617	2957.01344379628	3005.65335692428	3060.0714566048	3028.50995491348	0.0199574611155899	0.0644978056167316	0.309428528998088	0.756995571500318	0.999970709381425
ENSMUSG00000026121	Sema4c	2194.46331581569	2117.06123961065	2067.87142516941	1940.08104050371	2080.53918782589	2125.44498071155	2087.57686493948	0.0529298154976811	0.0678383525363495	0.78023438834721	0.435252924444375	0.999970709381425
ENSMUSG00000026126	Ptpn18	30.2545493908413	16.5881389979287	40.0820892984379	31.6378969913243	29.0307793650124	24.6703435261162	28.7106329282768	0.0348511240872351	0.442613160134677	0.0787394664827198	0.937239853201041	0.999970709381425
ENSMUSG00000026127	Imp4	1335.23411311579	1294.91160052581	1395.58547284561	1305.06325089213	1336.38354343607	1341.68714407417	1334.81085414826	0.0155265095455244	0.0739918687136801	0.209840754334857	0.833791963767539	0.999970709381425
ENSMUSG00000026131	Dst	3334.05134287071	4134.59364523373	3098.16331145426	3969.42614751865	3180.80572575985	3545.88745219601	3543.82127083887	-0.0175180063224178	0.0990151553823129	-0.176922474693677	0.859569284843333	0.999970709381425
ENSMUSG00000026134	Prim2	736.194035177137	699.812113975117	763.381609820249	806.76637327877	821.57105602985	767.62722740877	765.892069281649	-0.122685212659897	0.0912221179090212	-1.34490642699455	0.178655454479711	0.999970709381425
ENSMUSG00000026135	Zfp142	987.30679512112	1021.20730705999	984.744057536622	958.176308880108	1073.17114385996	1015.27952203632	1006.64752241569	-0.0265285518693614	0.0836618144918392	-0.317092714645212	0.751173252738415	0.999970709381425
ENSMUSG00000026141	Col19a1	33.2800043299254	41.4703474948218	28.2396538238994	31.6378969913243	22.2569308465095	42.6986714875088	33.2639174956649	0.0885792134433285	0.405397928227703	0.218499423099112	0.827040007760513	0.999970709381425
ENSMUSG00000026142	Rhbdd1	173.45941650749	172.10194210351	159.417400618787	168.358808989547	161.604671798569	179.334420247537	169.04611004424	-0.0133885959271708	0.172439791479843	-0.07764214867272	0.93811271376533	0.999970709381425
ENSMUSG00000026147	Col9a1	6526.91478858415	5618.19532686098	6490.56559662205	5172.79615808153	6294.84065898018	6244.44349020657	6057.95933655591	0.0730855169600054	0.0809023610089605	0.903379283973068	0.366324630816107	0.999970709381425
ENSMUSG00000026154	Sdhaf4	268.257004598793	207.351737474109	265.999319889633	198.866781088324	226.440079047096	206.851341872821	228.961043995129	0.230610003548371	0.162800329349506	1.41652049765384	0.156623167108786	0.999970709381425
ENSMUSG00000026155	Smap1	1099.24862786723	1164.28000591712	1185.15450402881	1175.12188824919	1148.65117020899	1159.50614572746	1155.3270569998	-0.0139524035041061	0.0774963920464693	-0.180039394553231	0.857121641103046	0.999970709381425
ENSMUSG00000026156	B3gat2	11.0933347766418	11.404345561076	12.753392049503	9.03939914037838	8.70923380950371	10.4374530302799	10.5728597278971	0.322656312160488	0.658310070871106	0.490128172782674	0.624043203450963	0.999970709381425
ENSMUSG00000026159	Agfg1	1566.17717346588	1894.15812182598	1668.87244533496	1690.36763925076	1608.30517682168	1668.09476611201	1682.66255380188	0.0463076509007259	0.0814874166722228	0.568279776091014	0.569845009217342	0.999970709381425
ENSMUSG00000026162	Nhej1	95.8060730709973	86.0509710517552	75.6093957220533	76.8348926932162	76.4477189945326	101.527952203632	85.3795006226978	0.0111327524592274	0.250805072462722	0.0443880673939804	0.964595073115077	0.999970709381425
ENSMUSG00000026163	Sphkap	7.05939485786296	13.4778629358171	6.37669602475149	9.03939914037838	10.6446191005045	6.6420155647236	8.873331270673	0.0273568817848538	0.742262272327367	0.0368560855168836	0.970599754618732	0.999970709381425
ENSMUSG00000026167	Wnt10a	30.2545493908413	19.6984150600403	21.8629577991479	33.8977467764189	29.9984720105128	39.8520933883416	29.2607057375505	-0.532007830520881	0.414252129133652	-1.28426094425513	0.199050667368144	0.999970709381425
ENSMUSG00000026170	Cyp27a1	150.264261974512	121.300766422354	124.801050770136	91.5239162963311	200.312377618585	167.948107850868	142.691746822131	-0.21898338474385	0.251323441943266	-0.871320968114403	0.383578924712807	0.999970709381425
ENSMUSG00000026171	Rnf25	718.041305542633	665.599077291889	757.915870370462	793.207274568202	765.444882590826	703.104790494312	733.885533476388	-0.0771166591539641	0.0979012711961354	-0.787698241419854	0.430873234469547	0.999970709381425
ENSMUSG00000026172	Bcs1l	303.553978888107	245.711808906819	280.574625089065	276.831598674088	290.307793650124	302.686137878118	283.277657181054	-0.0682722768128688	0.142604645861513	-0.478752121997272	0.63211498104311	0.999970709381425
ENSMUSG00000026174	Cnot9	2563.56881838395	2656.17575704333	2697.34241846988	2581.87837947057	2629.22091782462	2631.18702299693	2626.56221903155	0.0136867176014521	0.0599649155197058	0.228245424559205	0.819455449583656	0.999970709381425
ENSMUSG00000026176	Ctdsp1	1573.23656832375	1395.47719320075	1559.55765633922	1536.69785386432	1655.72211645121	1608.3166260295	1554.83466903479	-0.0843519619325103	0.0768970965250388	-1.09694599333857	0.272665001411366	0.999970709381425
ENSMUSG00000026177	Slc11a1	23.1951545329783	12.4411042484465	13.6643486244675	7.90947424783108	10.6446191005045	10.4374530302799	13.048692297418	0.759837107129603	0.62094786298164	1.22367295618194	0.221075625536631	0.999970709381425
ENSMUSG00000026179	Pnkd	1060.92619863883	939.303370757713	1010.25084163563	985.294506301243	1048.97882772245	1032.35899063132	1012.85212261453	-0.0269756527143597	0.084942655263121	-0.317574870137966	0.75080743876609	0.999970709381425
ENSMUSG00000026181	Ppm1f	1895.95176182605	1847.50398089431	1880.21437072672	1758.16313280359	1892.80681459881	1836.04287396288	1851.78048913539	0.0350389957840422	0.067043703905319	0.522629176835534	0.601232332417668	0.999970709381425
ENSMUSG00000026185	Igfbp5	6546.07600319835	5407.73331332476	6419.51098377482	6572.77309994763	6608.37307612231	6121.09177257599	6279.25970815731	-0.0709052512842844	0.072849893358422	-0.973306178163227	0.330401152788209	0.999970709381425
ENSMUSG00000026187	Xrcc5	1304.97956372495	1319.7938090227	1262.58581290079	1305.06325089213	1381.86509777459	1337.89170660861	1318.69654015396	-0.050814818476507	0.0737986791958762	-0.688559999043268	0.491100200842736	0.999970709381425
ENSMUSG00000026188	Tmem169	117.992742624281	100.565592674943	74.6984391470888	111.862564362182	119.026195396551	84.4484836086286	101.432336302279	-0.10592065180027	0.249591703423091	-0.424375691770173	0.671291845641462	0.999970709381425
ENSMUSG00000026189	Pecr	180.518811365353	189.72683978881	151.218791444107	224.855053616912	211.92468936459	185.976435812261	190.703436898672	-0.256363202378023	0.173423626645054	-1.47824842172584	0.139341297596785	0.999970709381425
ENSMUSG00000026192	Atic	2326.57484815569	2393.87580913859	2629.02067534754	2588.65792882586	2370.84698147601	2401.56305633077	2451.75654987908	-0.00135454202614781	0.071071680609811	-0.0190588151922895	0.984794186172456	0.999970709381425
ENSMUSG00000026193	Fn1	13767.8369427922	17353.2669092082	14246.4498758698	15600.8729914005	13862.1971467934	15196.9316120876	15004.5925796919	0.0226611322382054	0.0789518243836585	0.287024808040988	0.77409332499397	0.999970709381425
ENSMUSG00000026196	Bard1	792.669194040041	766.164669966832	810.751351718403	846.313744517925	750.92949290832	800.837305232388	794.610959730652	-0.0159625459669198	0.0914045938964687	-0.174636145585857	0.861365544932214	0.999970709381425
ENSMUSG00000026197	Zfand2b	232.960030309478	230.160428596261	259.622623864882	231.634602972196	279.663174549619	238.16370096366	245.367426876016	-0.0525430501522098	0.152419635837329	-0.344726254354044	0.730300178533378	0.999970709381425
ENSMUSG00000026198	Abcb6	705.939485786296	595.099486550692	620.361427550823	572.87192052148	648.354072485276	601.57683829068	624.033871864208	0.0750445439873794	0.106951354566311	0.701669878719032	0.482885061799401	0.999970709381425
ENSMUSG00000026201	Stk16	1094.20620296876	1050.23655030636	1033.93571258471	1086.9877466305	1123.49116142598	1108.26773994245	1082.85418564313	-0.0628426479695925	0.0784276536276218	-0.801281755386593	0.422968550570146	0.999970709381425
ENSMUSG00000026202	Tuba4a	115.975772664892	110.933179548648	206.787142516941	128.811437750392	114.187732169049	154.664076721421	138.559890228557	0.128141083881666	0.250225554294004	0.512102308028484	0.608579409313818	0.999970709381425
ENSMUSG00000026203	Dnajb2	572.819468466595	517.342584997902	575.724555377563	564.962446273648	632.870990157269	664.20155647236	587.986933624223	-0.16149341490094	0.107472942536288	-1.50264253578441	0.132931248409948	0.999970709381425
ENSMUSG00000026205	Slc23a3	11.0933347766418	6.22055212422327	5.46573944978699	4.51969957018919	6.77384851850288	7.59087493111268	6.94400822840947	0.260310905937273	0.82968942332727	0.313744997367037	0.753714722102472	0.999970709381425
ENSMUSG00000026207	Speg	693.83766602996	586.805417051728	705.991345597486	505.076426968642	746.091029680818	709.746806059036	657.924781897945	0.0172225215103825	0.135766935654683	0.126853577620602	0.89905628941088	0.999970709381425
ENSMUSG00000026208	Des	19.1612146141995	30.0660019337458	37.3492195735444	19.208723173304	71.6092557670305	36.0566559227852	35.5751784974349	-0.554701978292255	0.473797251345381	-1.17075811798642	0.241696016925409	0.999970709381425
ENSMUSG00000026209	Dnpep	1003.44255479624	1023.28082443473	1120.47658720633	1101.67677023361	1110.91115703447	1039.94986556244	1066.62295987797	-0.0465330639046798	0.0838094098670017	-0.555224812804717	0.578740899078519	0.999970709381425
ENSMUSG00000026211	Obsl1	2623.06943218594	2559.75719911787	2659.08224232137	2378.49189881206	2585.6747487771	2517.32389903024	2553.8999033741	0.0675171099477281	0.0631039785737601	1.06993428106612	0.284648891149963	0.999970709381425
ENSMUSG00000026222	Sp100	12.1018197563365	8.29406949896435	3.64382629985799	5.64962446273648	4.83846322750206	4.74429683194543	6.54535001289047	0.65491110770509	0.874808027104149	0.74863408589542	0.454077781752556	0.999970709381425
ENSMUSG00000026223	Itm2c	2489.94941486624	2178.23000216551	2383.06240010713	2399.96047177046	2341.816202111	2323.75658828687	2352.7958465512	-0.00252101916554914	0.0690728343053033	-0.0364979834822788	0.970885286587714	0.999970709381425
ENSMUSG00000026229	Psmd1	3608.35925734767	3583.0380235526	3703.94943380565	3482.42851883077	3606.59048978004	3257.43420481373	3540.29998802174	0.0748277435697485	0.0609308000005503	1.22807748411432	0.219417882412743	0.999970709381425
ENSMUSG00000026234	Ncl	18216.2641882255	17522.2585752496	19337.7861733464	18278.7949867376	18194.5571206987	17384.0524516144	18155.6189159787	0.0324173239299258	0.053158321724764	0.609825947812495	0.54197711096555	0.999970709381425
