gene_id	gene_short_name	E12.5_PFL_WT_RNAseq_rep1	E12.5_PFL_WT_RNAseq_rep2	E12.5_PFL_WT_RNAseq_rep3	E12.5_PFL_DelCBS1_RNAseq_rep1	E12.5_PFL_DelCBS1_RNAseq_rep2	E12.5_PFL_DelCBS1_RNAseq_rep3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000020901	Pik3r5	61.4871444746007	42.8826046551131	62.9667793675731	61.4148141940345	62.1237288614373	55.0954034705212	57.6617458372133	-0.100737660464356	0.295768081249174	-0.340596794755172	0.733407142741967	0.999782330420842
ENSMUSG00000020902	Ntn1	1578.90203132992	1061.56325401331	1545.54822084043	1391.4580290529	1549.08523902874	1426.61927709839	1425.52934189395	-0.0623988654933905	0.118365939166654	-0.527169098920725	0.59807616539843	0.999782330420842
ENSMUSG00000020903	Stx8	312.925645986807	300.178232585791	271.90200181452	295.157763738494	315.628622441173	271.960289471509	294.625426006382	0.00133790198935419	0.138365292727413	0.00966934671970031	0.992285097758581	0.999782330420842
ENSMUSG00000020905	Usp43	39.5274500193862	41.1322942610268	45.794021358235	41.2487558019635	33.0658556843134	38.6840066920681	39.9087306361655	0.162641353263069	0.34251002051173	0.474851372289993	0.634892913614698	0.999782330420842
ENSMUSG00000020908	Myh3	7736.40035657208	7528.08500496495	7354.71063855486	8123.25497593334	5823.59858294635	8312.37246828651	7479.73700454301	0.0231732100551493	0.163325757254293	0.141883377396924	0.887172124392785	0.999782330420842
ENSMUSG00000020910	Adprm	267.908272353617	255.545317536592	262.361580698221	278.658261417709	241.480946058168	275.477017352606	263.571899236152	-0.0183003813520576	0.142502605473567	-0.128421380726629	0.89781551187587	0.999782330420842
ENSMUSG00000020911	Krt19	92.230716711901	118.145951600822	136.428021963075	97.1637358890695	120.239475215685	123.085475838398	114.548896203158	0.0331448261091543	0.223507776854879	0.148293838252773	0.882110877958627	0.999782330420842
ENSMUSG00000020913	Krt24	7.68589305932509	14.00248315269	12.4025474511886	2.74991705346423	5.00997813398688	3.5167278810971	7.56125778862532	1.60586434879417	0.827816875312537	1.93987873004871	0.0523944295928194	0.999782330420842
ENSMUSG00000020914	Top2a	10532.9674454436	10285.6990308478	11339.7445388329	9281.8866944596	10962.8341527901	10978.0522021581	10563.530677422	0.0428199564137903	0.0717642686013999	0.596675159495112	0.550724280387497	0.999782330420842
ENSMUSG00000020917	Acly	5004.61436634339	4638.32254432856	5395.10814126706	4613.44417669516	4879.71870250322	4815.57271184896	4891.13010716439	0.0716898705965243	0.0675688914537047	1.06098929631905	0.288694765562277	0.999782330420842
ENSMUSG00000020918	Kat2a	1592.07784800305	1435.25452315072	1562.72097884977	1378.6250828034	1666.31872736404	1474.68122480672	1518.27973082962	0.0219094867894926	0.0869871337778331	0.251870430004624	0.801141216319979	0.999782330420842
ENSMUSG00000020919	Stat5b	669.770680884043	676.494967314335	641.11629901529	767.226857916521	750.494724471234	657.628113765157	693.788607227763	-0.132260555380087	0.0999889939324823	-1.32275113668407	0.185918151713402	0.999782330420842
ENSMUSG00000020921	Tmem101	474.329400232634	437.577598521562	516.136782391773	511.484571944347	510.015774039864	488.825175472497	489.728217100446	-0.0821405164251574	0.112532390010713	-0.729927769394548	0.465434337071528	0.999782330420842
ENSMUSG00000020922	Lsm12	628.047261419136	596.85584438341	645.886509573439	575.649303191846	656.307135552281	601.360467667604	617.351086964619	0.0289852738324226	0.102683421928317	0.282278027826705	0.777730332058132	0.999782330420842
ENSMUSG00000020923	Ubtf	3758.40170600997	3766.6679680736	3798.99568851024	3893.88254770535	3974.91665150519	3848.47254454726	3840.2228510586	-0.0493340407115138	0.0576852151279481	-0.855228512229502	0.392424654595995	0.999782330420842
ENSMUSG00000020925	Ccdc43	600.597643350117	617.859569112445	639.20821479203	493.151791587919	604.203362958817	562.676460975536	586.282840462811	0.163891104290249	0.108979211387429	1.503874933611	0.132613572307319	0.999782330420842
ENSMUSG00000020926	Adam11	722.473947576558	668.618570540946	729.84221539687	662.73000988488	752.498715724829	675.211753170643	701.895868715788	0.0200887810942146	0.0992839704306902	0.202336600833651	0.839653588343523	0.999782330420842
ENSMUSG00000020929	Eftud2	3623.3495851104	3475.24128745824	3721.71827746822	3299.90046415708	3796.56142993526	3623.40196015704	3590.02883404771	0.0136661752665348	0.0692141798730765	0.197447622605592	0.843477265604705	0.999782330420842
ENSMUSG00000020930	Ccdc103	8.78387778208581	8.75155197043124	11.4485053395587	5.49983410692846	9.01796064117638	7.0334557621942	8.42253093372914	0.431002678372463	0.737697424975773	0.584254009544114	0.559049429176003	0.999782330420842
ENSMUSG00000020932	Gfap	6.58790833656436	4.37577598521562	2.86212633488969	9.1663901782141	12.0239475215685	12.894668897356	7.98513620896805	-1.31061292869537	0.787292538316003	-1.6647089422424	0.0959708380773261	0.999782330420842
ENSMUSG00000020935	Dcakd	3922.00142970131	3785.04622721151	4342.79969213928	3943.38105466771	4464.89251300911	3910.60140377997	4061.45372008482	-0.032027363622581	0.0745731482423428	-0.429475815054779	0.667576990537195	0.999782330420842
ENSMUSG00000020936	Nmt1	1935.74706622716	1932.34267507122	1984.40759219018	1918.52546430021	2089.16088187253	1941.2337903656	1966.90291167115	-0.0235994592465508	0.0701223779863363	-0.336546761878915	0.736458594966202	0.999782330420842
ENSMUSG00000020937	Plcd3	116.386380612637	168.02979783228	107.806758614178	153.078715976176	159.317304660783	127.774446346528	138.732234007097	-0.16467313197494	0.215008524434937	-0.76589117760664	0.443741055795509	0.999782330420842
ENSMUSG00000020941	Map3k14	197.637250096931	209.162092093307	207.027138223687	218.160086241496	198.39513410588	216.864886000988	207.874431127048	-0.0442503386353686	0.156022801326391	-0.283614563122728	0.776705775450209	0.999782330420842
ENSMUSG00000020946	Gosr2	1806.1848689414	1879.83336324863	1912.85443381794	1919.44210331803	1837.65997954639	1886.13838689508	1873.68552262791	-0.0111005678303558	0.0692659620649056	-0.160260068573855	0.872676212915553	0.999782330420842
ENSMUSG00000020948	Klhl28	315.121615432328	335.184440467516	342.501118075132	292.40784668503	281.560771130063	324.711207687965	315.247833246339	0.146600367305648	0.132641251512165	1.10523962669489	0.269055770437851	0.999782330420842
ENSMUSG00000020949	Fkbp3	2059.81933989912	2063.61595462769	2075.04159279502	1988.19002965464	2368.717661749	2081.90290560948	2106.21458072249	-0.0547934144411991	0.0776900626431366	-0.705282150342554	0.480634666354069	0.999782330420842
ENSMUSG00000020952	Scfd1	982.69632687085	939.041526427272	901.569795490251	906.555988625375	843.68031776339	875.665242393177	908.201532928386	0.103674002087175	0.0876804894886407	1.18240674398386	0.237044348554013	0.999782330420842
ENSMUSG00000020953	Coch	7.68589305932509	14.8776383497331	9.54042111629895	11.9163072316783	14.0279387751633	8.20569838922656	11.0423161535709	-0.085727677859823	0.657215002207023	-0.130440841386665	0.896217655845257	0.999782330420842
ENSMUSG00000020954	Strn3	1947.82489817753	1696.05077186957	1679.11411646862	1795.69583591214	1603.1930028758	1754.84721266745	1746.12097299519	0.0456366290893556	0.0827496108676576	0.551502642862488	0.581289155464869	0.999782330420842
ENSMUSG00000020955	Ap4s1	205.323143156256	196.03476413766	239.464570019104	235.576227580102	201.401120986272	236.793010660538	219.098806089989	-0.0719454046156407	0.160907882110009	-0.447121692686586	0.654787197151688	0.999782330420842
ENSMUSG00000020956	Dtd2	191.049341760366	202.160850516962	216.567559339986	197.077388831603	250.498906699344	198.10900396847	209.243841852789	-0.0822416540969179	0.165723956489078	-0.496256883067704	0.619713182580191	0.999782330420842
ENSMUSG00000020961	Ston2	388.686591857297	455.080702462424	491.331687489396	445.486562661205	451.900027685616	498.203116488756	455.114781440783	-0.0604891657703196	0.122657052256838	-0.493156852030473	0.621901762786532	0.999782330420842
ENSMUSG00000020962	Gtf2a1	558.87422388521	509.340324679098	571.471224866307	530.733991318597	560.115555379733	477.102749202173	534.60634488852	0.062052193932252	0.111131159127659	0.558368997672122	0.576592438363538	0.999782330420842
ENSMUSG00000020963	Tshr	1.09798472276073	7.00124157634499	9.54042111629895	17.4161413386068	8.015965014379	11.7224262703237	9.13236333978569	-1.0578652745883	0.788846887198635	-1.34102738028797	0.179911563078464	0.999782330420842
ENSMUSG00000020964	Sel1l	2369.45103171765	2603.58671120329	2536.79797482389	2460.25912383267	2217.41632210259	2305.80124737266	2415.55206850879	0.105040570359409	0.0714622352683578	1.46987524200658	0.141595546053093	0.999782330420842
ENSMUSG00000020973	Dnaaf2	231.674776502513	178.531660196797	194.624590772499	188.827637671211	220.439037895423	243.826466422732	209.654028243529	-0.110851490506264	0.170867346023674	-0.648757606915162	0.516495062783499	0.999782330420842
ENSMUSG00000020974	Pole2	424.920087708401	373.691269137414	347.271328633282	349.239465789957	500.997813398688	429.040801493846	404.193461026931	-0.159076198428306	0.143798463702442	-1.10624407474531	0.268620890667641	0.999782330420842
ENSMUSG00000020978	Klhdc2	1812.77277727796	1760.81225645076	1800.27746464561	1734.28102171811	1829.64401453201	1747.81375690526	1780.93354858829	0.0165113855021315	0.0697457916688941	0.236736656177285	0.812861095636777	0.999782330420842
ENSMUSG00000020982	Nemf	924.503136564532	912.786870515978	829.062595006379	901.056154518446	834.662357122214	987.028291961252	898.183234281467	-0.0292570680512411	0.0954543798505718	-0.306503149431606	0.759221582254742	0.999782330420842
ENSMUSG00000020986	Sec23a	2267.3384525009	2560.70410654818	2577.82178562398	2408.92733883467	2218.41831772939	2369.10234923241	2400.38539174492	0.0827562927822572	0.0741828732681412	1.11557141340598	0.264605634223487	0.999782330420842
ENSMUSG00000020988	L2hgdh	376.608759906929	328.183198891171	342.501118075132	353.822660879064	370.738381915029	362.222971753001	355.679515236721	-0.0551059192529886	0.125356288060383	-0.439594376202688	0.660230914583186	0.999782330420842
ENSMUSG00000020990	Cdkl1	35.1355111283432	28.8801215024231	28.6212633488969	44.9153118732491	18.0359212823528	37.5117640650357	32.1833155333835	-0.121202164021534	0.418423678947175	-0.289663731093086	0.772073505654435	0.999782330420842
ENSMUSG00000020993	Trappc6b	236.066715393556	272.173266280411	273.81008603778	282.324817488994	269.536823608494	230.931797525376	260.807251055769	-0.00241792627591957	0.149066375182427	-0.0162204673787802	0.987058507004104	0.999782330420842
ENSMUSG00000020994	Pnn	3949.45104777033	3172.43758928132	3404.02225429547	3262.3182644264	3755.47960923656	3873.08963971494	3569.4664007875	-0.0493348950550841	0.086693995472141	-0.569069343111978	0.569309082209234	0.999782330420842
ENSMUSG00000021000	Mia2	1149.59000473048	1136.82660095902	1194.46072376063	1176.96449888269	1163.31692271175	1155.83123025391	1162.83166354975	-0.00653944393934288	0.0783346770765847	-0.0834808310111437	0.933469218819809	0.999782330420842
ENSMUSG00000021003	Galc	438.09590438153	315.931026132568	343.455160186762	318.073739184029	329.656561216337	344.639332347516	348.30862057479	0.14271977019966	0.143035685628737	0.997791352362958	0.318380544363131	0.999782330420842
ENSMUSG00000021007	Spata7	266.810287630857	227.540351231212	216.567559339986	214.49353017021	275.548797369278	257.89337794712	243.142317281444	-0.0736570176370686	0.159381118483172	-0.462143937362602	0.643978103649947	0.999782330420842
ENSMUSG00000021009	Ptpn21	463.349553005027	432.326667339303	430.272992345083	492.235152570097	448.894040805224	467.724808185914	455.800535708441	-0.0890668471012733	0.112594144497713	-0.79104333088194	0.428918706354624	0.999782330420842
ENSMUSG00000021010	Npas3	149.325922295459	196.03476413766	174.589706428271	232.826310526638	174.347239062743	134.807902108722	176.988640759916	-0.0629869344505169	0.205879921354887	-0.30594015208478	0.75965021380867	0.999782330420842
ENSMUSG00000021012	Zc3h14	2186.08758301661	2228.14513167179	2214.33174109299	2182.51750143278	2126.23472006403	2187.40474204239	2187.45356988677	0.0293398992056621	0.0650273595326295	0.451193150337588	0.65185034596665	0.999782330420842
ENSMUSG00000021013	Ttc8	497.387079410609	369.315493152198	427.410866010193	406.071084894885	356.710443139866	352.845030736742	401.623332890749	0.209658196388017	0.135465130716151	1.54769124186893	0.121696651728712	0.999782330420842
ENSMUSG00000021018	Polr2h	502.877003024413	425.325425762958	452.21596091257	439.986728554277	463.923975207185	547.437306824115	471.961066714253	-0.0714108203207403	0.123334655220951	-0.579000445518008	0.562588872560923	0.999782330420842
ENSMUSG00000021022	Ppp2r3c	331.591386273739	305.42916376805	321.512191619275	292.40784668503	347.692482498689	379.806611158487	329.739947000545	-0.0872257486411268	0.137989802658176	-0.632117351868383	0.527310197569806	0.999782330420842
ENSMUSG00000021023	Prorp	284.378043195028	269.547800689282	264.269664921481	290.574568649387	277.552788622873	218.03712862802	267.393332451012	0.0527404165578835	0.151005941290572	0.349260539731998	0.726893720073059	0.999782330420842
ENSMUSG00000021024	Psma6	2147.65811771998	2087.24514494785	2081.71988757643	2013.85592215364	2168.31853638952	2170.99334526394	2111.63182567523	-0.007995568176126	0.0686424097093841	-0.116481461096389	0.907270977979342	0.999782330420842
ENSMUSG00000021025	Nfkbia	573.148025281099	680.87074329955	596.276319768685	609.564946851238	511.017769666662	542.748336315985	585.60435686387	0.154121674838964	0.113230481985301	1.36113237475198	0.173471860240309	0.999782330420842
ENSMUSG00000021027	Ralgapa1	1697.48438138808	1938.46876145052	1768.79407496183	1635.2840077934	1636.25885856011	1729.05787487274	1734.22465983778	0.113556346873213	0.0769650033739238	1.47542833619476	0.140097421861189	0.999782330420842
ENSMUSG00000021028	Mbip	351.355111283432	325.557733300042	387.341097321738	347.406187754315	311.620639933984	380.978853785519	350.709937229838	0.0344165609890548	0.134057635521358	0.256729583922667	0.797387532115499	0.999782330420842
ENSMUSG00000021033	Gstz1	722.473947576558	686.121674481809	692.634573043304	715.895072918522	770.534637007182	761.957707571038	724.936268766402	-0.0976344096153587	0.0936234389209355	-1.04284152281365	0.297021696686954	0.999782330420842
ENSMUSG00000021036	Sptlc2	1014.53788383091	1130.70051457972	1029.41143844866	1066.96781674412	1111.21315011829	1200.37645008114	1092.20120896714	-0.0876626662398394	0.0874161153102512	-1.00282042880438	0.315947510291092	0.999782330420842
ENSMUSG00000021037	Ahsa1	1975.27451624655	1626.03835610612	1867.06041245971	1628.86753466865	1909.8036646758	1834.55971130565	1806.93403257708	0.0249278141121388	0.0890169512994563	0.280034462518051	0.779451064938442	0.999782330420842
ENSMUSG00000021038	Vipas39	1113.35650887938	1063.3135644074	998.882090876501	1025.71906094216	1048.08742563005	1090.1856431401	1056.59071564593	0.0053510976283663	0.084512478268182	0.0633172489793253	0.949513880623451	0.999782330420842
ENSMUSG00000021039	Snw1	2025.78181349354	1936.71845105643	2083.62797179969	1825.02828448243	2113.20877691567	2084.24739086355	2011.43544810188	0.00622861486391986	0.0775462394801439	0.0803213012736063	0.93598171698013	0.999782330420842
ENSMUSG00000021040	Slirp	629.145246141896	488.336599950063	535.217624624371	508.734654890883	619.233297360778	577.915615126956	559.763839682491	-0.0471463181017905	0.121926989107048	-0.386676636953593	0.698995614316713	0.999782330420842
ENSMUSG00000021044	Adck1	396.372484916622	381.567665910802	425.502781786933	354.739299896886	358.71443439346	357.534001244872	379.071778024929	0.168059950009387	0.120746910338206	1.39183644151771	0.163971932044107	0.999782330420842
ENSMUSG00000021047	Nova1	116.386380612637	133.898745147598	156.462906307303	137.495852673212	137.27340087124	123.085475838398	134.100460241731	0.0323513987791141	0.199259615662918	0.162358030609886	0.871023918993006	0.999782330420842
ENSMUSG00000021048	Mthfd1	1372.48090345091	1196.33715435795	1442.5116727844	1135.71574308073	1419.82780317188	1266.02203719496	1305.48255234014	0.0697362885012867	0.0986176914732844	0.70713770987205	0.479480903524707	0.999782330420842
ENSMUSG00000021051	Ppp2r5e	1326.36554509496	1376.61912494883	1454.91422023559	1330.04321485887	1234.45861221437	1296.5003454978	1336.48351047507	0.107173288642657	0.0789033866513263	1.35828502667769	0.174373259598748	0.999782330420842
ENSMUSG00000021054	Sgpp1	273.398195967421	362.314251575853	316.741981061125	300.657597845423	235.468972297383	255.548892693056	290.688315240043	0.267731313137088	0.153883947543909	1.73982613138186	0.0818895525390125	0.999782330420842
ENSMUSG00000021055	Esr2	4.39193889104291	11.3770175615606	15.2646737860783	11.9163072316783	8.015965014379	10.5501836432913	10.2526810213384	0.0362937016124198	0.700887566755744	0.051782487425787	0.958702009838024	0.999782330420842
ENSMUSG00000021057	Akap5	135.052120899569	139.149676329857	145.014400967744	169.578218296961	123.245462096077	124.257718465431	139.382932842606	0.00352093475300268	0.200458942273361	0.0175643686087162	0.985986382020537	0.999782330420842
ENSMUSG00000021061	Sptb	204.225158433495	113.770175615606	186.03821176783	123.74626740589	175.349234689541	186.386577698146	164.919270935085	0.0533563188144691	0.227173298514615	0.234870555489322	0.81430920367076	0.999782330420842
ENSMUSG00000021062	Rab15	541.306468321038	770.136573397949	609.632909331503	610.481585869059	617.229306107183	644.733444867801	632.253381315756	0.0401337294023188	0.123398948382599	0.325235586918325	0.745002776996725	0.999782330420842
ENSMUSG00000021065	Fut8	619.26338363705	620.485034703575	647.794593796699	616.898058993809	593.181411064046	608.393923429798	617.669400937496	0.0537960031787908	0.0979744692325599	0.549081853672475	0.582949277801553	0.999782330420842
ENSMUSG00000021066	Atl1	63.6831139201221	91.0161404924849	58.1965688094236	109.080043120748	84.1676326509795	90.2626822814922	82.734363545875	-0.410524640719792	0.262287547023348	-1.56517015534576	0.117543017349469	0.999782330420842
ENSMUSG00000021067	Sav1	1399.93052151993	1307.48186438243	1266.9679242445	1319.04354664501	1263.51648539149	1439.51394599575	1332.74238136318	-0.0168863488136906	0.0830335583718075	-0.203367760515296	0.838847596636298	0.999782330420842
ENSMUSG00000021068	Nin	1143.00209639392	1287.35329485043	1179.19604997455	1220.96317173812	1066.12334691241	1244.92166990837	1190.2599382963	0.0326618472311414	0.0895819320487108	0.364603067651871	0.715407724607146	0.999782330420842
ENSMUSG00000021069	Pygl	225.086868165949	232.791282413471	214.659475116726	289.657929631566	242.482941684965	274.304774725574	246.497211956375	-0.262016963488613	0.148671550700894	-1.76238804433912	0.0780037572359724	0.999782330420842
ENSMUSG00000021070	Bdkrb2	42.8214041876683	64.7614845811912	48.6561476931247	67.8312873187844	48.095790086274	46.8897050812946	53.1759698247229	-0.0592296176927788	0.317474126504856	-0.186565180428563	0.852001569341475	0.999782330420842
ENSMUSG00000021071	Trim9	36.233495851104	49.0086910344149	34.3455160186762	43.9986728554277	11.0219518947711	29.3060656758091	33.9857322217005	0.501896460331738	0.448141999757929	1.11994961553	0.262735233443334	0.999782330420842
ENSMUSG00000021076	Actr10	1111.16053943386	1140.32722174719	1095.24034415112	1017.46930978177	1106.2031719843	1037.43472492364	1084.63921867031	0.08257358112402	0.0820725564669517	1.00610465518118	0.314365229610914	0.999782330420842
ENSMUSG00000021079	Timm9	393.07853074834	308.05462935918	382.570886763588	309.823988023637	342.682504364702	363.395214380033	349.934292273247	0.0928270773323676	0.138341083776328	0.671001518843468	0.502219561951887	0.999782330420842
ENSMUSG00000021087	Rtn1	96.6226556029439	81.3894333250105	72.5072004838721	76.9976774969985	77.1536632633979	98.4683806707187	83.8565018071569	-0.0106414075454869	0.249126638776531	-0.042714852164133	0.965928840060796	0.999782330420842
ENSMUSG00000021090	Lrrc9	32.9395416828218	21.003724729035	29.5753054605268	18.3327803564282	21.0419081627449	19.9281246595502	23.8035641751845	0.489439795882641	0.449097064582338	1.08983076150324	0.275787700757565	0.999782330420842
ENSMUSG00000021094	Dhrs7	41.7234194649076	37.6316734728543	22.8970106791175	39.4154777663206	34.0678513111108	33.9950361839386	34.9550781463749	-0.0772050241155123	0.381651980904627	-0.202291689754927	0.839688696295157	0.999782330420842
ENSMUSG00000021095	Gsc	417.234194649076	389.44406268419	364.44408664262	378.571914360242	402.802241972545	352.845030736742	384.223588507569	0.0438107248864931	0.123859147279157	0.353714084497541	0.723553166233891	0.999782330420842
ENSMUSG00000021096	Ppm1a	1397.7345520744	1391.49676329857	1315.62407193763	1416.20728253408	1362.71405244443	1382.07405727116	1377.64179659338	-0.0199462287493235	0.0754474178385386	-0.264372583194423	0.791492835629251	0.999782330420842
ENSMUSG00000021097	Clmn	2132.28633160133	1805.44517149996	2062.63904534383	1906.60915706853	2250.48217778691	2276.49518169685	2072.32617749957	-0.100508944149177	0.0879727715986447	-1.14250059788642	0.253245997662959	0.999782330420842
ENSMUSG00000021098	4930447C04Rik	73.5649764249687	60.3857085959755	46.7480634698649	64.1647312474987	88.1756151581691	51.5786755894241	64.1029617476502	-0.18192016287614	0.302215991754131	-0.601954124995948	0.547204674450195	0.999782330420842
ENSMUSG00000021102	Glrx5	721.375962853797	667.743415343903	739.382636513169	610.481585869059	774.542619514371	686.934179440966	700.076733255878	0.0390274152036573	0.108052334029683	0.361189932213181	0.717957467794782	0.999782330420842
ENSMUSG00000021103	Mnat1	584.127872508706	557.47386051647	516.136782391773	563.732995960167	472.941935848361	539.231608434888	538.940842610061	0.0721246808824366	0.112407040649398	0.641638463798691	0.521107952658951	0.999782330420842
ENSMUSG00000021108	Prkch	211.91105149282	200.410540122875	205.119054000428	242.909339722674	179.35721719673	214.520400746923	209.037933880408	-0.04649602832933	0.166147214475777	-0.279848377091562	0.779593834360715	0.999782330420842
ENSMUSG00000021109	Hif1a	2976.63658340433	3084.04691437997	2834.45911365242	2833.33120408598	2637.25248973069	2911.8506855484	2879.59616513363	0.0860758706278972	0.0682958154013855	1.26033886735249	0.20754714454152	0.999782330420842
ENSMUSG00000021111	Papola	4858.58239821621	4472.9182120874	4895.19007477299	4483.28143616452	4684.32955527773	4644.42528830223	4673.12116080352	0.0425184350728997	0.061692226817057	0.689202469526419	0.490695862974512	0.999782330420842
ENSMUSG00000021112	Mpp5	776.275198991834	799.016694900372	828.108552894749	769.060135952163	684.363013102608	655.283628511093	752.01787072547	0.187190411443139	0.0978949243396138	1.91215645454451	0.0558561295428559	0.999782330420842
ENSMUSG00000021113	Snapc1	539.110498875517	326.432888497085	300.523265163417	511.484571944347	520.035730307838	444.279955645267	440.311151738912	-0.344639542464002	0.172647611998099	-1.99620219750155	0.0459119183669438	0.999782330420842
ENSMUSG00000021114	Atp6v1d	592.911750290792	653.740932191213	627.759709452471	662.73000988488	644.283188030712	677.556238424708	643.163638045796	-0.0807782390755823	0.098317327193072	-0.821607354286115	0.411300402337046	0.999782330420842
ENSMUSG00000021115	Vrk1	892.661579604471	876.030352240167	956.904237964785	907.472627643196	940.873893562736	915.521491712278	914.910697121272	-0.0201325854656762	0.0868186560800275	-0.231892387819485	0.816621597037767	0.999782330420842
ENSMUSG00000021116	Eif2s1	1173.74566863122	981.048975885342	1207.81731332345	990.886778264945	1108.2071632379	1081.97994475087	1090.61430734895	0.0796051168974563	0.0966469321958988	0.823669361135027	0.410127453016936	0.999782330420842
ENSMUSG00000021118	Plek2	32.9395416828218	32.3807422905956	37.2076423535659	19.2494193742496	36.0718425647055	31.6505509298739	31.5832898659687	0.243800000777651	0.400377011940351	0.608926070945284	0.542573442635506	0.999782330420842
ENSMUSG00000021120	Pigh	436.997919658769	455.080702462424	457.94021358235	429.903699358241	376.750355675813	434.902014629008	431.929150894434	0.12195556952343	0.117107708709886	1.0413965986266	0.297691520505184	0.999782330420842
ENSMUSG00000021123	Rdh12	23.0576791779753	39.3819838669406	39.1157265768257	33.9156436593922	51.1017769666662	45.7174624542623	38.7150454503437	-0.35316591488477	0.370651973367747	-0.952823511705338	0.340679499504127	0.999782330420842
ENSMUSG00000021124	Vti1b	556.678254439688	576.727274851418	537.125708847631	549.983410692846	547.089612231367	569.70991673773	556.219029633447	0.00415552093890731	0.102614912038784	0.0404962676120279	0.967697482616569	0.999782330420842
ENSMUSG00000021125	Arg2	17.5677555641716	12.2521727586037	11.4485053395587	17.4161413386068	21.0419081627449	18.7558820325179	16.4137275327006	-0.478513126163332	0.53375908019289	-0.89649646051999	0.369987669844583	0.999782330420842
ENSMUSG00000021127	Zfp36l1	3083.14110151212	3798.17355516716	3161.69555794147	3477.72843361443	2901.7793352052	2978.66851528924	3233.5310831216	0.101975460962822	0.0895181969819048	1.13915901348455	0.254636837176195	0.999782330420842
ENSMUSG00000021130	Galnt16	719.179993408276	822.645885220536	824.29238444823	724.144824078914	651.297157418294	842.842448836271	764.06711556842	0.0960734690040465	0.109899946907311	0.874190313167979	0.382014620455893	0.999782330420842
ENSMUSG00000021131	Erh	70.2710222566865	69.1372605664068	77.2774110420215	84.3307896395698	76.1516676366005	91.4349249085245	78.1005126749683	-0.215431880175959	0.248026235151283	-0.868585051273129	0.385074133803413	0.999782330420842
ENSMUSG00000021133	Susd6	869.603900426495	877.780662634253	833.832805564529	856.140842645197	843.68031776339	783.05807485762	844.016100648581	0.0548573104794465	0.0895084861340931	0.612872732505659	0.539960494211782	0.999782330420842
ENSMUSG00000021134	Srsf5	2955.77487367188	2439.93268935623	2707.57151280564	2763.66663873155	2803.58376377906	2973.97954478111	2774.08483718758	-0.0764169704322721	0.0775021830414324	-0.985997651078033	0.324134265513252	0.999782330420842
ENSMUSG00000021140	Pcnx	2165.22587328415	2479.31467322317	2374.61081584681	2288.84762750006	2180.34248391109	2182.71577153427	2278.50954088326	0.0780560223564549	0.0727614418513231	1.07276629448809	0.283375987165135	0.999782330420842
ENSMUSG00000021143	Pacs2	2310.15985668857	2442.55815494736	2466.19885856328	2550.08974757916	2465.91123754834	2614.10105828218	2474.83648560148	-0.0792199864552783	0.0662520214141273	-1.19573689623885	0.231799248220081	0.999782330420842
ENSMUSG00000021144	Mta1	3599.19392120966	3540.00277203944	3910.61861557094	3519.89382843422	4056.07829727578	3587.06243871904	3702.14164554151	-0.0147492731130136	0.0727628586377014	-0.202703321298201	0.83936692705039	0.999782330420842
ENSMUSG00000021147	Wdr37	753.217519813858	803.392470885587	768.003899862066	738.811048364057	677.349043715026	725.618186133035	744.398694795605	0.11883390377611	0.0936470025829853	1.26895576471661	0.204456841462577	0.999782330420842
ENSMUSG00000021149	Gtpbp4	1346.12927010465	1271.60050130366	1411.02828310062	1237.4626740589	1350.69010492286	1461.78655590936	1346.44956490001	-0.00646503057129828	0.0859627231980937	-0.0752073728097256	0.940049718316484	0.999782330420842
ENSMUSG00000021156	Zmynd11	2963.4607667312	2790.86992337052	2758.13574472203	3037.74170506015	2795.56779876468	2904.8172297862	2875.0988614058	-0.038370998351882	0.0664145826920497	-0.577749596497506	0.563433189198835	0.999782330420842
ENSMUSG00000021171	Esyt2	967.3245407522	1082.56697874234	991.249753983461	1069.71773379759	910.814024758814	914.349249085245	989.337046853275	0.0706011849463119	0.0949581175226686	0.743498152535067	0.457180139618244	0.999782330420842
ENSMUSG00000021175	Cdca7l	465.545522450548	436.702443324519	466.526592587019	458.319508910705	560.115555379733	475.930506575141	477.190021537944	-0.127351018067959	0.11791735986753	-1.08000228474439	0.280141162766129	0.999782330420842
ENSMUSG00000021176	Efcab11	140.542044513373	145.275762709159	176.497790651531	142.079047762319	162.323291541175	147.702571006078	152.403418030606	0.0334032059084926	0.186899079612242	0.178723223130868	0.858155033350736	0.999782330420842
ENSMUSG00000021177	Tdp1	768.589305932509	682.621053693636	817.61408966682	777.309887112556	747.488737590842	685.761936813934	746.564168468383	0.0352696967836538	0.10238728167452	0.344473417077065	0.730490284232649	0.999782330420842
ENSMUSG00000021178	Psmc1	2211.3412316401	1945.47000302686	2103.66285614392	2013.85592215364	2261.50412968168	2348.00198194583	2147.30602076534	-0.0811224176623492	0.0799977366978065	-1.0140589098013	0.310554643336993	0.999782330420842
ENSMUSG00000021179	Nrde2	487.505216905763	501.46392790571	607.724825108243	472.985733195848	564.123537886922	475.930506575141	518.288957929604	0.0778981365817014	0.123428850970849	0.631117732758441	0.527963547311984	0.999782330420842
